id,member_id,loan_status,loan_amnt,term,int_rate,verification_status,purpose,policy_code,application_type,home_ownership,annual_inc,addr_state,dti,delinq_2yrs,mths_since_last_delinq,total_acc,inq_last_6mths,mths_since_last_record,open_acc,pub_rec,collections_12_mths_ex_med,acc_now_delinq,default
24375045,26797971,Fully Paid,10000, 36 months,22.15,Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,56000,PA,21.09,1,5,48,2,111,20,1,0,0,non-default
23143118,25496008,Fully Paid,15125, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,125000,CO,7.81,0,40,20,4,106,9,1,0,0,non-default
23883563,26256475,Fully Paid,6825, 36 months,20.2,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,56000,OH,17.53,0,29,16,1,106,9,1,0,0,non-default
24414946,26837879,Late (31-120 days),5000, 36 months,16.29,Verified,debt_consolidation,1,INDIVIDUAL,OWN,32000,FL,25.38,0,31,19,2,108,5,1,0,0,default
24524966,26947895,Fully Paid,8000, 36 months,18.24,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,35000,NY,32.54,0,79,16,2,27,10,2,0,0,non-default
24354946,26777873,Fully Paid,12000, 60 months,18.99,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,77000,CA,8.65,0,35,14,1,93,8,1,0,0,non-default
24404960,26827891,Fully Paid,12000, 36 months,10.99,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,63000,IL,7.87,0,60,16,2,110,9,1,0,0,non-default
20049661,22312250,Fully Paid,7525, 36 months,13.35,Source Verified,medical,1,INDIVIDUAL,MORTGAGE,48096,MS,21.51,0,37,26,1,52,9,1,0,0,non-default
14549743,16612039,Fully Paid,13625, 60 months,16.29,Source Verified,home_improvement,1,INDIVIDUAL,OWN,38000,WI,24.98,0,33,52,2,87,14,1,0,0,non-default
20801251,23073737,Fully Paid,25000, 60 months,18.24,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,NY,14.03,0,59,28,2,110,13,1,0,0,non-default
24524869,26947816,Charged Off,15000, 36 months,14.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,66000,WA,5.95,1,12,18,2,87,9,1,0,0,default
24424853,26847801,Fully Paid,5400, 36 months,13.98,Source Verified,major_purchase,1,INDIVIDUAL,RENT,60000,CA,7.44,0,44,17,0,39,3,2,0,0,non-default
23963476,26336403,Fully Paid,4300, 36 months,24.5,Source Verified,other,1,INDIVIDUAL,MORTGAGE,73000,CA,11.28,0,45,8,1,90,5,1,0,0,non-default
464181,581635,Fully Paid,13000, 36 months,14.99,Source Verified,credit_card,1,INDIVIDUAL,RENT,35000,CA,16.84,0,65,37,1,65,15,1,0,0,non-default
24554769,26977730,Fully Paid,8400, 36 months,12.99,Source Verified,other,1,INDIVIDUAL,RENT,26000,CA,3.74,0,58,9,0,118,4,1,0,0,non-default
24444804,26897760,Fully Paid,35000, 60 months,19.52,Verified,car,1,INDIVIDUAL,MORTGAGE,85000,CA,8.03,1,10,35,2,44,6,1,0,0,non-default
24034135,26406978,Fully Paid,20050, 60 months,23.43,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,98885,NJ,23.82,0,35,29,2,81,23,1,0,0,non-default
24134453,26537400,Charged Off,26775, 60 months,23.43,Verified,other,1,INDIVIDUAL,RENT,74400,TX,14.03,0,29,12,0,56,5,1,0,0,default
24284750,26687656,Fully Paid,2000, 36 months,12.49,Not Verified,vacation,1,INDIVIDUAL,MORTGAGE,31270,IN,7.6,1,11,31,0,69,18,1,0,0,non-default
24204789,26607678,Fully Paid,8400, 36 months,13.35,Source Verified,other,1,INDIVIDUAL,RENT,85000,CA,6.4,0,68,60,2,65,11,1,0,0,non-default
24254872,26507759,Late (31-120 days),10325, 36 months,12.99,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,31000,VA,20.75,0,80,36,0,69,6,3,0,0,default
24294688,26697619,Late (31-120 days),12000, 36 months,13.98,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,74000,NY,12.84,2,5,19,1,103,11,1,0,0,default
24294766,26697693,Charged Off,3825, 36 months,13.98,Not Verified,other,1,INDIVIDUAL,RENT,75000,WI,9.58,0,39,16,0,31,10,4,0,0,default
24003926,26376806,Fully Paid,13625, 36 months,19.52,Source Verified,vacation,1,INDIVIDUAL,MORTGAGE,49000,MD,35.53,0,58,41,1,52,11,3,0,0,non-default
17372836,19495384,Charged Off,24000, 60 months,18.99,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,80000,NV,15.69,0,75,16,1,56,7,1,0,0,default
22442877,24685665,Late (31-120 days),23900, 60 months,17.57,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,59987,SC,21.79,0,80,17,2,114,10,1,0,0,default
22272160,24595040,Fully Paid,8500, 36 months,13.35,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,58000,CA,18.62,0,41,22,0,80,7,1,0,0,non-default
18915638,21098294,Fully Paid,3000, 36 months,8.39,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,50000,OH,15.48,0,47,15,0,47,9,1,0,0,non-default
24274584,26677516,Charged Off,7000, 36 months,12.49,Verified,debt_consolidation,1,INDIVIDUAL,OWN,70000,KS,8.03,0,62,40,0,44,16,2,0,0,default
24234750,26637650,Fully Paid,10000, 60 months,25.8,Verified,debt_consolidation,1,INDIVIDUAL,RENT,53816,TX,23.13,1,19,21,1,106,11,1,0,0,non-default
24174773,26577670,Fully Paid,8000, 36 months,10.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,CA,14.01,0,67,42,3,53,18,1,0,0,non-default
24204675,26607580,Fully Paid,15200, 36 months,10.15,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,55000,TX,16.58,0,66,18,0,77,11,1,0,0,non-default
21921227,24244146,Late (31-120 days),4500, 36 months,14.49,Not Verified,other,1,INDIVIDUAL,RENT,59500,WI,17.95,1,14,26,0,74,9,1,0,0,default
24134673,26537587,Charged Off,16000, 60 months,18.24,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,67000,MI,16.59,0,37,26,1,119,14,1,0,0,default
24104587,26497520,Charged Off,4800, 36 months,25.8,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,85000,NV,11.25,0,37,14,5,106,6,1,0,0,default
20720944,22993454,Fully Paid,8000, 36 months,14.99,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,98000,WY,12.69,0,54,36,2,55,6,1,0,0,non-default
15580074,17672513,Charged Off,4900, 36 months,12.49,Not Verified,credit_card,1,INDIVIDUAL,RENT,35000,FL,15.57,0,37,35,0,118,13,1,0,0,default
24304432,26707391,Fully Paid,7900, 36 months,13.35,Source Verified,other,1,INDIVIDUAL,RENT,34000,LA,20.26,0,65,18,1,36,5,1,0,0,non-default
24244489,26647429,Fully Paid,3000, 36 months,20.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,50000,KS,17.78,2,10,45,3,84,12,2,0,0,non-default
24284446,26687396,Fully Paid,25000, 36 months,16.29,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,85000,WA,11.46,0,43,21,2,51,5,1,0,0,non-default
23936143,26308674,Fully Paid,15000, 36 months,8.39,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,100098,OH,25.45,0,35,55,1,79,27,1,0,0,non-default
24064456,26467412,Fully Paid,5600, 36 months,17.57,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,40000,CT,21.18,0,27,22,0,81,17,1,0,0,non-default
24016409,26388890,Fully Paid,1300, 36 months,12.49,Not Verified,credit_card,1,INDIVIDUAL,RENT,31720,NY,20.89,0,36,46,2,108,22,1,0,0,non-default
23925984,26298575,Fully Paid,14000, 36 months,10.15,Source Verified,credit_card,1,INDIVIDUAL,OWN,50000,NC,16.35,0,34,36,1,48,14,1,0,0,non-default
23835232,26207910,Charged Off,15000, 36 months,15.61,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,52000,CA,27.81,2,15,58,0,80,13,1,0,0,default
23935065,26307778,Fully Paid,35000, 36 months,16.99,Verified,home_improvement,1,INDIVIDUAL,OWN,102867,CA,7.8,0,75,18,2,66,6,2,0,0,non-default
24056325,26428833,Fully Paid,24000, 36 months,17.57,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,130000,MO,3.18,0,28,62,4,28,9,1,0,0,non-default
24064412,26467369,Fully Paid,15000, 36 months,13.35,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,149000,NJ,17.84,1,20,43,4,119,22,1,0,0,non-default
23946188,26318705,Fully Paid,35000, 60 months,19.52,Not Verified,small_business,1,INDIVIDUAL,MORTGAGE,157460,TX,9.04,0,83,9,1,38,6,6,0,0,non-default
23926046,26298638,Fully Paid,7500, 36 months,12.49,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,40000,NC,13.23,0,48,43,0,30,8,1,0,0,non-default
24104368,26497330,Fully Paid,6000, 36 months,15.61,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,49000,CA,26.43,1,6,40,0,59,8,1,0,0,non-default
23866584,26239043,Fully Paid,8000, 36 months,13.35,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,52000,MD,27.76,1,16,27,0,55,12,1,0,0,non-default
21890976,24223938,Fully Paid,4200, 36 months,14.49,Not Verified,other,1,INDIVIDUAL,RENT,40000,NV,3.93,0,52,30,1,33,5,1,0,0,non-default
23845460,26218121,Fully Paid,20000, 60 months,25.8,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,72000,MD,17.32,1,19,27,3,82,15,1,0,0,non-default
24036062,26408611,Late (31-120 days),15000, 36 months,13.35,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,54000,VA,10.64,1,7,18,2,74,11,1,0,0,default
24006177,26378710,Charged Off,23000, 60 months,17.57,Verified,home_improvement,1,INDIVIDUAL,OWN,70000,NV,22.18,0,52,50,3,52,12,1,0,0,default
23863567,26236490,Charged Off,3050, 36 months,20.99,Verified,debt_consolidation,1,INDIVIDUAL,RENT,42000,FL,20.31,10,9,26,6,114,7,1,0,0,default
23835636,26208250,Late (16-30 days),20000, 60 months,20.99,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,61500,TX,27.14,1,18,48,0,72,20,1,0,0,default
22402716,24735527,Fully Paid,30000, 60 months,16.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,119400,VA,9.95,0,34,25,2,38,8,1,0,0,non-default
24043500,26416429,Fully Paid,22000, 36 months,19.52,Source Verified,car,1,INDIVIDUAL,MORTGAGE,50000,MT,2.69,0,43,16,1,88,6,1,0,0,non-default
24026170,26398632,Fully Paid,12000, 60 months,26.06,Verified,debt_consolidation,1,INDIVIDUAL,RENT,82000,CA,16.51,0,77,45,2,64,15,2,0,0,non-default
24025982,26398481,Fully Paid,12000, 36 months,11.67,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,62000,MA,16.63,3,6,32,0,112,18,1,0,0,non-default
24005968,26378528,Late (16-30 days),13950, 60 months,24.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,39000,MS,38.18,0,42,23,1,119,17,1,0,0,default
23955789,26328405,Fully Paid,12000, 36 months,15.61,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,70000,AR,9.19,0,53,28,3,52,11,1,0,0,non-default
23976078,26348614,Charged Off,16000, 60 months,19.52,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,69300,CA,22.49,0,65,67,3,70,28,1,0,0,default
23856287,26228782,Charged Off,15000, 36 months,24.5,Source Verified,debt_consolidation,1,INDIVIDUAL,OWN,115252.24,TX,29.46,2,6,46,6,94,19,1,0,0,default
23866379,26238854,Charged Off,10800, 60 months,15.61,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,70000,VA,7.37,0,32,32,0,79,18,1,0,0,default
23885995,26258559,Fully Paid,6825, 36 months,14.49,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,51000,PA,16.78,0,78,40,3,70,23,1,0,0,non-default
24016017,26388543,Fully Paid,7000, 36 months,12.49,Verified,debt_consolidation,1,INDIVIDUAL,RENT,110000,CA,3.82,0,78,28,0,58,9,1,0,0,non-default
23915935,26288527,Late (16-30 days),7500, 36 months,14.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,55000,OR,28.95,1,6,20,1,117,11,1,0,0,default
23965897,26338466,Fully Paid,6625, 36 months,20.99,Verified,debt_consolidation,1,INDIVIDUAL,RENT,22300,PA,18.68,0,35,35,3,36,12,1,0,0,non-default
23843448,26216390,Fully Paid,4800, 36 months,10.99,Not Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,50000,CA,8.19,0,75,31,0,69,10,1,0,0,non-default
23815774,26188369,Default,11150, 60 months,19.52,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,36000,GA,15.5,1,19,19,6,51,7,3,0,0,default
24025909,26398417,Charged Off,18000, 60 months,16.29,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,45000,FL,16.67,2,7,31,0,25,19,1,0,0,default
23906081,26278622,Charged Off,10000, 36 months,14.49,Verified,debt_consolidation,1,INDIVIDUAL,RENT,70000,NJ,21.76,0,43,39,1,70,26,1,0,0,default
22294347,24616994,Fully Paid,6000, 36 months,14.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,72000,MI,15.03,0,78,30,2,70,12,1,0,0,non-default
23815571,26188202,Fully Paid,20000, 36 months,7.12,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,92000,CO,11.05,4,13,34,0,111,18,1,0,0,non-default
24015485,26388095,Charged Off,6400, 36 months,14.99,Verified,debt_consolidation,1,INDIVIDUAL,RENT,69300,CA,35.93,0,38,56,2,107,25,1,0,0,default
24005427,26378082,Fully Paid,21000, 36 months,8.39,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,225000,WI,14.73,2,15,41,1,20,23,1,0,0,non-default
23945417,26318040,Fully Paid,28000, 60 months,17.57,Source Verified,other,1,INDIVIDUAL,MORTGAGE,385000,IL,4.36,3,12,19,0,52,6,1,0,0,non-default
23885426,26258083,Late (31-120 days),16000, 60 months,23.43,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,IN,12.13,1,3,30,1,106,14,1,0,0,default
23895282,26267975,Fully Paid,12000, 36 months,10.99,Verified,credit_card,1,INDIVIDUAL,OWN,82000,FL,4.92,1,17,42,1,96,15,1,0,0,non-default
23825577,26198227,Fully Paid,6125, 36 months,14.49,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,55000,IN,16.04,2,17,35,1,73,20,1,0,0,non-default
23825456,26198128,Fully Paid,15000, 36 months,11.67,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,120000,SD,9.76,0,27,20,1,90,14,1,0,0,non-default
23733541,26106448,Fully Paid,9000, 36 months,10.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,65000,NY,16.6,0,44,25,0,28,6,1,0,0,non-default
23885179,26257889,Charged Off,18000, 36 months,20.2,Verified,debt_consolidation,1,INDIVIDUAL,RENT,94000,GA,32.58,0,30,22,1,76,9,1,0,0,default
23885326,26258004,Fully Paid,16000, 36 months,12.49,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,180000,MI,16.54,2,4,31,1,81,18,1,0,0,non-default
23954435,26327232,Fully Paid,12000, 60 months,16.29,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,NC,8.3,0,66,38,2,64,12,1,0,0,non-default
24014806,26387539,Fully Paid,14000, 36 months,12.49,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,107500,CA,20.67,0,30,43,1,59,17,1,0,0,non-default
23302984,25665941,Charged Off,15000, 36 months,16.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,WA,11.98,0,32,24,2,35,13,1,0,0,default
21921044,24243993,Late (16-30 days),9175, 36 months,18.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,WA,23.18,3,11,42,1,101,14,1,0,0,default
23955112,26327835,Charged Off,14700, 60 months,25.57,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,41000,GA,37.21,1,17,15,1,75,9,3,0,0,default
24044844,26417597,Fully Paid,16775, 36 months,17.57,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,71500,GA,18.8,0,29,46,1,119,14,1,0,0,non-default
23885011,26257733,Charged Off,6000, 36 months,13.98,Verified,debt_consolidation,1,INDIVIDUAL,RENT,44000,MI,16.86,0,41,21,4,47,9,2,0,0,default
23934920,26307651,Fully Paid,6000, 36 months,12.99,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,32000,AL,6.3,1,13,18,1,79,7,1,0,0,non-default
24025067,26397741,Fully Paid,6500, 36 months,14.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,FL,6.94,0,52,31,2,61,14,1,0,0,non-default
23825050,26197778,Charged Off,16000, 60 months,13.35,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,65000,NC,15.95,1,13,22,0,77,11,2,0,0,default
17914351,20066876,Fully Paid,8000, 36 months,13.98,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,54200,FL,31.89,0,39,45,1,76,20,1,0,0,non-default
22232644,24555453,Fully Paid,15000, 60 months,18.24,Source Verified,home_improvement,1,INDIVIDUAL,MORTGAGE,120000,CA,6.18,0,57,24,3,88,11,1,0,0,non-default
22463793,24786477,Fully Paid,7000, 36 months,14.49,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,68000,GA,21.48,0,27,21,1,72,17,4,0,0,non-default
17032498,19155042,Fully Paid,19750, 36 months,17.57,Not Verified,other,1,INDIVIDUAL,OWN,56300,CA,5.39,0,57,19,3,32,5,1,0,0,non-default
24044778,26417534,Fully Paid,6400, 36 months,10.15,Verified,debt_consolidation,1,INDIVIDUAL,RENT,85000,NY,2.12,1,17,16,0,49,5,1,0,0,non-default
23954201,26327039,Charged Off,28500, 60 months,22.15,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,75000,TX,20.98,0,32,59,1,42,8,1,0,0,default
23954555,26327337,Fully Paid,10000, 36 months,12.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,50000,TN,15.96,0,31,18,1,119,7,1,0,0,non-default
23974826,26347565,Fully Paid,2500, 36 months,10.99,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,45000,GA,22.77,0,39,35,3,30,12,1,0,0,non-default
24034709,26407471,Fully Paid,10025, 60 months,26.06,Verified,other,1,INDIVIDUAL,MORTGAGE,109000,NJ,8.19,0,46,24,2,78,14,1,0,0,non-default
23864753,26237517,Fully Paid,12000, 36 months,11.67,Not Verified,credit_card,1,INDIVIDUAL,MORTGAGE,80000,NY,17.21,6,17,17,2,116,6,1,0,0,non-default
23844778,26217521,Fully Paid,16000, 36 months,10.15,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,180000,NY,16.74,0,42,50,3,39,21,1,0,0,non-default
23944681,26317410,Default,10000, 60 months,24.08,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,85000,SC,19.06,1,9,34,0,35,14,1,0,0,default
13496966,15549264,Fully Paid,7825, 36 months,13.98,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,27000,NY,27.42,0,74,31,0,75,8,1,0,0,non-default
24054703,26427450,Fully Paid,8800, 36 months,12.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,70000,PA,4.58,2,2,21,0,71,12,3,0,0,non-default
24044622,26417382,Fully Paid,8000, 36 months,11.67,Not Verified,debt_consolidation,1,INDIVIDUAL,RENT,89000,VA,22.51,1,15,49,1,46,27,1,0,0,non-default
20268140,22540939,Fully Paid,10000, 36 months,12.49,Source Verified,credit_card,1,INDIVIDUAL,RENT,55000,AZ,18.39,0,44,38,1,35,13,1,0,0,non-default
23824708,26197473,Fully Paid,10000, 36 months,10.99,Not Verified,credit_card,1,INDIVIDUAL,RENT,34000,FL,18.92,0,55,16,1,109,7,1,0,0,non-default
21119605,23402454,Fully Paid,3750, 36 months,14.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,28000,RI,20.49,0,50,31,1,47,4,1,0,0,non-default
23924573,26297344,Late (16-30 days),3600, 36 months,12.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,40000,OR,16.65,1,11,21,0,111,7,1,0,0,default
24054543,26427315,Fully Paid,15000, 36 months,10.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,80000,GA,20.22,0,80,50,0,56,15,1,0,0,non-default
23914697,26287469,Fully Paid,16500, 36 months,12.99,Source Verified,other,1,INDIVIDUAL,RENT,85000,GA,16.69,0,44,28,0,86,13,1,0,0,non-default
23924477,26297261,Fully Paid,11875, 36 months,14.49,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,45000,TN,18.29,0,32,40,1,96,20,1,0,0,non-default
23854569,26227326,Fully Paid,8000, 36 months,12.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,75000,NJ,11.09,0,55,30,4,57,13,1,0,0,non-default
23904564,26277344,Charged Off,12000, 36 months,11.67,Source Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,60000,AZ,26.42,0,37,36,1,82,10,1,0,0,default
24053966,22381487,Fully Paid,11200, 36 months,20.2,Verified,debt_consolidation,1,INDIVIDUAL,OWN,57000,CA,19.68,1,19,22,2,87,13,1,0,0,non-default
23974590,26347353,Late (31-120 days),10000, 36 months,22.15,Source Verified,credit_card,1,INDIVIDUAL,RENT,50000,MA,14.89,0,69,11,1,79,7,1,0,0,default
23944524,26317283,Fully Paid,10000, 36 months,12.49,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,52000,VA,24.69,1,11,19,1,87,8,1,0,0,non-default
23894329,26267157,Fully Paid,6000, 36 months,16.99,Verified,other,1,INDIVIDUAL,RENT,50000,FL,32.26,1,8,29,0,111,11,1,0,0,non-default
23834152,26206992,Fully Paid,3000, 36 months,12.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,42000,OH,25.43,1,21,28,0,29,8,1,0,0,non-default
23844259,26217074,Fully Paid,8000, 36 months,22.15,Source Verified,other,1,INDIVIDUAL,RENT,46000,GA,11.77,2,10,7,0,84,6,1,0,0,non-default
23914396,26287215,Fully Paid,8850, 36 months,24.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,122000,WA,14.28,0,46,12,2,106,10,1,0,0,non-default
23814470,26187258,Charged Off,8000, 36 months,13.98,Source Verified,house,1,INDIVIDUAL,RENT,50000,CA,9.75,2,9,17,1,14,5,1,0,0,default
22263951,24586582,Fully Paid,3525, 36 months,11.67,Source Verified,credit_card,1,INDIVIDUAL,RENT,150000,NY,4.02,0,29,38,0,27,6,1,0,0,non-default
24024045,26396876,Fully Paid,19600, 60 months,24.08,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,90000,CA,9.33,0,72,32,1,44,12,1,0,0,non-default
24024401,26397185,Fully Paid,7500, 36 months,20.99,Source Verified,credit_card,1,INDIVIDUAL,MORTGAGE,39000,VT,22.89,0,56,47,3,54,16,2,1,0,non-default
24044237,26417042,Charged Off,14350, 60 months,23.43,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,40080,MA,23.68,1,10,32,2,29,14,2,0,0,default
23814370,26187177,Fully Paid,19200, 36 months,10.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,135000,OH,11.78,0,69,46,0,75,13,2,0,0,non-default
23954371,26327177,Fully Paid,16000, 60 months,16.29,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,41000,NC,21.02,1,16,26,0,117,9,1,1,0,non-default
23824285,26197107,Fully Paid,11000, 36 months,16.99,Verified,credit_card,1,INDIVIDUAL,MORTGAGE,50000,TN,34.83,0,36,33,3,101,8,1,0,0,non-default
24014331,26387133,Fully Paid,10000, 36 months,11.67,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,72000,MD,26.2,0,32,56,1,50,20,1,0,0,non-default
23864215,26237036,Fully Paid,9000, 36 months,14.99,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,54500,MN,27.33,0,54,23,1,39,6,1,0,0,non-default
22822821,25165738,Fully Paid,10750, 60 months,20.2,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,30000,NY,23.98,0,28,24,1,41,11,1,0,0,non-default
24004048,26376920,Fully Paid,4000, 36 months,18.99,Not Verified,moving,1,INDIVIDUAL,RENT,72000,TX,11.32,0,47,19,1,56,6,1,0,0,non-default
23924126,26296969,Fully Paid,3000, 36 months,20.2,Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,72000,NY,17.62,0,59,27,5,93,13,1,0,0,non-default
22434104,24766774,Charged Off,5700, 36 months,24.5,Source Verified,other,1,INDIVIDUAL,OWN,20000,MS,25.57,5,17,23,1,66,11,1,0,0,default
24014202,26387020,Late (31-120 days),5825, 36 months,16.99,Source Verified,debt_consolidation,1,INDIVIDUAL,RENT,55000,NY,8.23,1,17,20,3,50,11,1,0,0,default
21821255,24144198,Fully Paid,4800, 36 months,14.99,Not Verified,debt_consolidation,1,INDIVIDUAL,MORTGAGE,100000,NM,3.72,0,62,35,1,70,8,1,0,0,non-default
24014103,26386940,Fully Paid,1800, 36 months,24.08,Verified,moving,1,INDIVIDUAL,RENT,64000,CA,2.12,0,45,20,3,74,6,1,0,0,non-default
